1719113595799_0,0.000,29.985,1719113595802,1,4
1719113595799_0,4.000,29.894,1719113595903,1,4
1719113595799_0,4.959,27.000,1719113596007,1,4
1719113595799_0,7.000,24.907,1719113596107,1,4
1719113595799_0,9.934,24.000,1719113596206,1,4
1719113595799_0,9.974,20.000,1719113596307,1,4
1719113595799_0,14.000,20.091,1719113596409,1,4
1719113595799_0,18.000,20.060,1719113596509,1,4
1719113595799_0,22.000,20.073,1719113596610,1,4
1719113595799_0,26.000,19.978,1719113596947,1,4
1719113595799_0,30.000,19.905,1719113596948,1,4
