1719179490795_4,0.000,10.135,1719179490795,5,1
1719179490795_4,1.000,10.014,1719179490896,5,1
1719179490795_4,2.000,9.970,1719179490997,5,1
1719179490795_4,3.000,9.986,1719179491098,5,1
1719179490795_4,4.000,10.052,1719179491200,5,1
1719179490795_4,5.000,9.921,1719179491300,5,1
1719179490795_4,4.936,9.000,1719179491402,5,1
1719179490795_4,4.964,8.000,1719179491502,5,1
1719179490795_4,5.070,7.000,1719179491604,5,1
1719179490795_4,5.007,6.000,1719179491706,5,1
1719179490795_4,4.985,5.000,1719179491806,5,1
1719179490795_4,6.000,5.033,1719179492128,5,1
1719179490795_4,7.000,4.989,1719179492230,5,1
1719179490795_4,8.000,5.014,1719179492330,5,1
1719179490795_4,9.000,4.966,1719179492431,5,1
1719179490795_4,10.000,5.023,1719179492532,5,1
1719179490795_4,10.140,4.000,1719179492632,5,1
1719179490795_4,10.102,3.000,1719179492733,5,1
1719179490795_4,10.038,2.000,1719179492834,5,1
1719179490795_4,9.944,1.000,1719179492935,5,1
1719179490795_4,10.117,0.000,1719179493036,5,1
1719179490795_4,11.000,0.038,1719179493137,5,1
1719179490795_4,12.000,0.063,1719179493238,5,1
1719179490795_4,13.000,0.051,1719179493339,5,1
1719179490795_4,14.000,0.061,1719179493441,5,1
1719179490795_4,15.000,0.079,1719179493541,5,1
1719179490795_4,16.000,0.032,1719179493641,5,1
1719179490795_4,17.000,0.098,1719179493743,5,1
1719179490795_4,18.000,0.009,1719179493843,5,1
1719179490795_4,19.000,0.137,1719179493944,5,1
1719179490795_4,20.000,0.113,1719179494045,5,1
1719179490795_4,21.000,0.061,1719179494147,5,1
1719179490795_4,22.000,0.083,1719179494247,5,1
1719179490795_4,23.000,0.130,1719179494348,5,1
1719179490795_4,24.000,0.091,1719179494449,5,1
1719179490795_4,25.000,0.075,1719179494550,5,1
1719179490795_4,26.000,0.041,1719179494651,5,1
1719179490795_4,27.000,0.008,1719179494752,5,1
1719179490795_4,28.000,0.110,1719179494853,5,1
1719179490795_4,29.000,0.004,1719179494954,5,1
1719179490795_4,30.000,0.037,1719179495056,5,1
