1719179505799_4,0.000,10.037,1719179505799,5,3
1719179505799_4,3.000,10.094,1719179505900,5,3
1719179505799_4,4.990,9.000,1719179506000,5,3
1719179505799_4,4.942,6.000,1719179506102,5,3
1719179505799_4,7.000,4.905,1719179506203,5,3
1719179505799_4,10.000,5.006,1719179506303,5,3
1719179505799_4,10.142,2.000,1719179506403,5,3
1719179505799_4,11.000,0.030,1719179506506,5,3
1719179505799_4,14.000,0.136,1719179506606,5,3
1719179505799_4,17.000,0.028,1719179506706,5,3
1719179505799_4,20.000,0.008,1719179506808,5,3
1719179505799_4,23.000,0.130,1719179506909,5,3
1719179505799_4,26.000,0.024,1719179507009,5,3
1719179505799_4,29.000,0.012,1719179507111,5,3
