1719179577455_2,0.000,20.050,1719179577456,3,2
1719179577455_2,2.000,19.909,1719179577556,3,2
1719179577455_2,4.000,20.000,1719179577657,3,2
1719179577455_2,4.963,19.000,1719179577759,3,2
1719179577455_2,5.014,17.000,1719179577860,3,2
1719179577455_2,4.962,15.000,1719179577961,3,2
1719179577455_2,7.000,15.014,1719179578062,3,2
1719179577455_2,9.000,15.139,1719179578163,3,2
1719179577455_2,10.006,14.000,1719179578265,3,2
1719179577455_2,10.065,12.000,1719179578586,3,2
1719179577455_2,9.942,10.000,1719179578687,3,2
1719179577455_2,12.000,9.929,1719179578788,3,2
1719179577455_2,14.000,10.034,1719179578889,3,2
1719179577455_2,16.000,9.905,1719179578991,3,2
1719179577455_2,18.000,9.912,1719179579092,3,2
1719179577455_2,20.000,9.930,1719179579192,3,2
1719179577455_2,22.000,10.025,1719179579293,3,2
1719179577455_2,24.000,10.137,1719179579394,3,2
1719179577455_2,26.000,10.022,1719179579495,3,2
1719179577455_2,28.000,10.015,1719179579596,3,2
1719179577455_2,30.000,10.085,1719179579697,3,2
