1719179580930_3,0.000,15.141,1719179580931,4,2
1719179580930_3,2.000,14.983,1719179581032,4,2
1719179580930_3,4.000,14.949,1719179581133,4,2
1719179580930_3,5.106,14.000,1719179581234,4,2
1719179580930_3,4.958,12.000,1719179581336,4,2
1719179580930_3,5.039,10.000,1719179581436,4,2
1719179580930_3,7.000,10.071,1719179581537,4,2
1719179580930_3,9.000,10.074,1719179581639,4,2
1719179580930_3,9.951,9.000,1719179581741,4,2
1719179580930_3,10.135,7.000,1719179581841,4,2
1719179580930_3,9.955,5.000,1719179581942,4,2
1719179580930_3,12.000,4.903,1719179582043,4,2
1719179580930_3,14.000,4.927,1719179582144,4,2
1719179580930_3,16.000,5.140,1719179582245,4,2
1719179580930_3,18.000,4.964,1719179582567,4,2
1719179580930_3,20.000,4.997,1719179582568,4,2
1719179580930_3,22.000,5.104,1719179582669,4,2
1719179580930_3,24.000,5.073,1719179582770,4,2
1719179580930_3,26.000,5.033,1719179582872,4,2
1719179580930_3,28.000,5.042,1719179582973,4,2
1719179580930_3,30.000,5.004,1719179583075,4,2
