1719179470790_3,0.000,14.903,1719179470791,4,2
1719179470790_3,2.000,15.080,1719179470891,4,2
1719179470790_3,4.000,15.142,1719179470992,4,2
1719179470790_3,5.004,14.000,1719179471093,4,2
1719179470790_3,4.916,12.000,1719179471194,4,2
1719179470790_3,5.083,10.000,1719179471295,4,2
1719179470790_3,7.000,9.973,1719179471397,4,2
1719179470790_3,9.000,10.148,1719179471497,4,2
1719179470790_3,10.051,9.000,1719179471599,4,2
1719179470790_3,9.989,7.000,1719179471700,4,2
1719179470790_3,9.995,5.000,1719179471801,4,2
1719179470790_3,12.000,5.149,1719179471903,4,2
1719179470790_3,14.000,5.006,1719179472003,4,2
1719179470790_3,16.000,4.992,1719179472104,4,2
1719179470790_3,18.000,4.955,1719179472206,4,2
1719179470790_3,20.000,5.094,1719179472307,4,2
1719179470790_3,22.000,5.076,1719179472408,4,2
1719179470790_3,24.000,4.977,1719179472510,4,2
1719179470790_3,26.000,4.947,1719179472610,4,2
1719179470790_3,28.000,4.981,1719179472711,4,2
1719179470790_3,30.000,4.952,1719179472813,4,2
