1719179460788_3,0.000,14.991,1719179460789,4,4
1719179460788_3,4.000,14.939,1719179460889,4,4
1719179460788_3,5.139,12.000,1719179460992,4,4
1719179460788_3,7.000,10.134,1719179461092,4,4
1719179460788_3,9.972,9.000,1719179461193,4,4
1719179460788_3,9.973,5.000,1719179461294,4,4
1719179460788_3,14.000,5.096,1719179461395,4,4
1719179460788_3,18.000,5.002,1719179461495,4,4
1719179460788_3,22.000,5.024,1719179461596,4,4
1719179460788_3,26.000,5.052,1719179462154,4,4
1719179460788_3,30.000,5.060,1719179462255,4,4
