1719179494122_2,0.000,19.991,1719179494122,3,4
1719179494122_2,4.000,19.958,1719179494222,3,4
1719179494122_2,5.142,17.000,1719179494324,3,4
1719179494122_2,7.000,14.988,1719179494425,3,4
1719179494122_2,9.940,14.000,1719179494526,3,4
1719179494122_2,10.044,10.000,1719179494627,3,4
1719179494122_2,14.000,10.042,1719179494727,3,4
1719179494122_2,18.000,9.945,1719179494828,3,4
1719179494122_2,22.000,10.017,1719179494929,3,4
1719179494122_2,26.000,9.959,1719179495031,3,4
1719179494122_2,30.000,9.927,1719179495131,3,4
