1719179585792_1,0.000,24.908,1719179585792,2,2
1719179585792_1,2.000,25.099,1719179585892,2,2
1719179585792_1,4.000,25.121,1719179585993,2,2
1719179585792_1,4.951,24.000,1719179586094,2,2
1719179585792_1,5.127,22.000,1719179586195,2,2
1719179585792_1,4.974,20.000,1719179586297,2,2
1719179585792_1,7.000,20.028,1719179586398,2,2
1719179585792_1,9.000,20.076,1719179586499,2,2
1719179585792_1,10.089,19.000,1719179586600,2,2
1719179585792_1,10.062,17.000,1719179586701,2,2
1719179585792_1,10.044,15.000,1719179586801,2,2
1719179585792_1,12.000,14.939,1719179586902,2,2
1719179585792_1,14.000,14.934,1719179587003,2,2
1719179585792_1,16.000,15.007,1719179587271,2,2
1719179585792_1,18.000,15.034,1719179587372,2,2
1719179585792_1,20.000,15.097,1719179587473,2,2
1719179585792_1,22.000,15.125,1719179587808,2,2
1719179585792_1,24.000,15.042,1719179587909,2,2
1719179585792_1,26.000,15.035,1719179588010,2,2
1719179585792_1,28.000,15.073,1719179588113,2,2
1719179585792_1,30.000,15.063,1719179588213,2,2
