1719179590933_3,0.000,14.978,1719179590933,4,4
1719179590933_3,4.000,15.061,1719179591034,4,4
1719179590933_3,5.097,12.000,1719179591135,4,4
1719179590933_3,7.000,10.069,1719179591236,4,4
1719179590933_3,10.066,9.000,1719179591337,4,4
1719179590933_3,10.054,5.000,1719179591439,4,4
1719179590933_3,14.000,5.143,1719179591538,4,4
1719179590933_3,18.000,5.067,1719179591639,4,4
1719179590933_3,22.000,4.939,1719179591741,4,4
1719179590933_3,26.000,5.067,1719179592066,4,4
1719179590933_3,30.000,5.066,1719179592067,4,4
