1719179540856_4,0.000,10.142,1719179540857,5,2
1719179540856_4,2.000,10.104,1719179540957,5,2
1719179540856_4,4.000,10.008,1719179541059,5,2
1719179540856_4,5.060,9.000,1719179541160,5,2
1719179540856_4,4.954,7.000,1719179541261,5,2
1719179540856_4,5.025,5.000,1719179541362,5,2
1719179540856_4,7.000,5.022,1719179541463,5,2
1719179540856_4,9.000,5.014,1719179541565,5,2
1719179540856_4,10.099,4.000,1719179541665,5,2
1719179540856_4,10.017,2.000,1719179541767,5,2
1719179540856_4,10.121,0.000,1719179541867,5,2
1719179540856_4,12.000,0.101,1719179541970,5,2
1719179540856_4,14.000,0.136,1719179542070,5,2
1719179540856_4,16.000,0.119,1719179542171,5,2
1719179540856_4,18.000,0.061,1719179542272,5,2
1719179540856_4,20.000,0.023,1719179542372,5,2
1719179540856_4,22.000,0.062,1719179542474,5,2
1719179540856_4,24.000,0.102,1719179542574,5,2
1719179540856_4,26.000,0.088,1719179542676,5,2
1719179540856_4,28.000,0.030,1719179542776,5,2
1719179540856_4,30.000,0.067,1719179542878,5,2
