1719179545858_3,0.000,14.968,1719179545858,4,3
1719179545858_3,3.000,15.110,1719179545959,4,3
1719179545858_3,5.042,14.000,1719179546060,4,3
1719179545858_3,4.935,11.000,1719179546161,4,3
1719179545858_3,7.000,10.071,1719179546261,4,3
1719179545858_3,10.000,9.979,1719179546362,4,3
1719179545858_3,10.022,7.000,1719179546462,4,3
1719179545858_3,11.000,5.128,1719179546564,4,3
1719179545858_3,14.000,5.050,1719179546666,4,3
1719179545858_3,17.000,4.914,1719179546766,4,3
1719179545858_3,20.000,5.006,1719179546868,4,3
1719179545858_3,23.000,5.091,1719179546968,4,3
1719179545858_3,26.000,5.145,1719179547070,4,3
1719179545858_3,29.000,5.037,1719179547171,4,3
