1719113600883_4,0.000,9.991,1719113600883,5,4
1719113600883_4,4.000,10.054,1719113600984,5,4
1719113600883_4,5.097,7.000,1719113601085,5,4
1719113600883_4,7.000,4.933,1719113601186,5,4
1719113600883_4,10.080,4.000,1719113601287,5,4
1719113600883_4,10.007,0.000,1719113601389,5,4
1719113600883_4,14.000,0.107,1719113601490,5,4
1719113600883_4,18.000,0.082,1719113601590,5,4
1719113600883_4,22.000,0.008,1719113601691,5,4
1719113600883_4,26.000,0.029,1719113601792,5,4
1719113600883_4,30.000,0.107,1719113601893,5,4
