1719179595934_4,0.000,9.950,1719179595934,5,1
1719179595934_4,1.000,10.010,1719179596035,5,1
1719179595934_4,2.000,10.108,1719179596136,5,1
1719179595934_4,3.000,10.039,1719179596236,5,1
1719179595934_4,4.000,10.101,1719179596337,5,1
1719179595934_4,5.000,10.061,1719179596438,5,1
1719179595934_4,5.051,9.000,1719179596539,5,1
1719179595934_4,5.138,8.000,1719179596641,5,1
1719179595934_4,5.039,7.000,1719179596743,5,1
1719179595934_4,4.965,6.000,1719179596844,5,1
1719179595934_4,4.985,5.000,1719179596946,5,1
1719179595934_4,6.000,5.131,1719179597047,5,1
1719179595934_4,7.000,4.993,1719179597147,5,1
1719179595934_4,8.000,5.053,1719179597249,5,1
1719179595934_4,9.000,4.941,1719179597349,5,1
1719179595934_4,10.000,5.076,1719179597450,5,1
1719179595934_4,9.993,4.000,1719179597551,5,1
1719179595934_4,10.138,3.000,1719179597652,5,1
1719179595934_4,9.998,2.000,1719179597753,5,1
1719179595934_4,9.906,1.000,1719179597855,5,1
1719179595934_4,10.026,0.000,1719179597956,5,1
1719179595934_4,11.000,0.058,1719179598056,5,1
1719179595934_4,12.000,0.088,1719179598157,5,1
1719179595934_4,13.000,0.090,1719179598484,5,1
1719179595934_4,14.000,0.039,1719179598485,5,1
1719179595934_4,15.000,0.110,1719179598586,5,1
1719179595934_4,16.000,0.004,1719179598688,5,1
1719179595934_4,17.000,0.009,1719179598789,5,1
