1719179535791_1,0.000,25.000,1719179535792,2,2
1719179535791_1,2.000,25.025,1719179535892,2,2
1719179535791_1,4.000,25.083,1719179535994,2,2
1719179535791_1,5.039,24.000,1719179536094,2,2
1719179535791_1,4.963,22.000,1719179536195,2,2
1719179535791_1,5.061,20.000,1719179536296,2,2
1719179535791_1,7.000,19.961,1719179536397,2,2
1719179535791_1,9.000,20.066,1719179536497,2,2
1719179535791_1,10.149,19.000,1719179536599,2,2
1719179535791_1,10.118,17.000,1719179536700,2,2
1719179535791_1,9.977,15.000,1719179537013,2,2
1719179535791_1,12.000,15.019,1719179537115,2,2
1719179535791_1,14.000,15.132,1719179537215,2,2
1719179535791_1,16.000,15.030,1719179537317,2,2
1719179535791_1,18.000,14.931,1719179537419,2,2
1719179535791_1,20.000,15.141,1719179537518,2,2
1719179535791_1,22.000,14.940,1719179537619,2,2
1719179535791_1,24.000,15.041,1719179537719,2,2
1719179535791_1,26.000,15.104,1719179537820,2,2
1719179535791_1,28.000,15.010,1719179537921,2,2
1719179535791_1,30.000,15.068,1719179538022,2,2
