1719179575930_4,0.000,9.913,1719179575931,5,2
1719179575930_4,2.000,10.023,1719179576031,5,2
1719179575930_4,4.000,9.969,1719179576133,5,2
1719179575930_4,4.929,9.000,1719179576233,5,2
1719179575930_4,5.131,7.000,1719179576334,5,2
1719179575930_4,5.020,5.000,1719179576434,5,2
1719179575930_4,7.000,4.961,1719179576535,5,2
1719179575930_4,9.000,4.901,1719179576636,5,2
1719179575930_4,9.959,4.000,1719179576737,5,2
1719179575930_4,9.977,2.000,1719179576838,5,2
1719179575930_4,9.915,0.000,1719179576939,5,2
1719179575930_4,12.000,0.096,1719179577277,5,2
1719179575930_4,14.000,0.063,1719179577378,5,2
1719179575930_4,16.000,0.057,1719179577479,5,2
1719179575930_4,18.000,0.125,1719179577579,5,2
1719179575930_4,20.000,0.025,1719179577679,5,2
1719179575930_4,22.000,0.097,1719179577779,5,2
1719179575930_4,24.000,0.095,1719179577880,5,2
1719179575930_4,26.000,0.070,1719179577981,5,2
1719179575930_4,28.000,0.132,1719179578083,5,2
1719179575930_4,30.000,0.140,1719179578183,5,2
