1719179485794_4,0.000,10.048,1719179485794,5,4
1719179485794_4,4.000,9.982,1719179485896,5,4
1719179485794_4,4.935,7.000,1719179485995,5,4
1719179485794_4,7.000,5.110,1719179486095,5,4
1719179485794_4,9.947,4.000,1719179486196,5,4
1719179485794_4,10.078,0.000,1719179486297,5,4
1719179485794_4,14.000,0.047,1719179486398,5,4
1719179485794_4,18.000,0.069,1719179486499,5,4
1719179485794_4,22.000,0.080,1719179486599,5,4
1719179485794_4,26.000,0.126,1719179487150,5,4
1719179485794_4,30.000,0.024,1719179487251,5,4
