1719113595801_3,0.000,15.029,1719113595802,4,3
1719113595801_3,3.000,15.084,1719113595904,4,3
1719113595801_3,5.141,14.000,1719113596007,4,3
1719113595801_3,4.933,11.000,1719113596107,4,3
1719113595801_3,7.000,10.120,1719113596208,4,3
1719113595801_3,10.000,9.944,1719113596309,4,3
1719113595801_3,9.978,7.000,1719113596409,4,3
1719113595801_3,11.000,4.946,1719113596509,4,3
1719113595801_3,14.000,5.129,1719113596610,4,3
1719113595801_3,17.000,5.135,1719113596947,4,3
1719113595801_3,20.000,4.971,1719113597274,4,3
1719113595801_3,23.000,4.946,1719113597275,4,3
1719113595801_3,26.000,4.911,1719113597376,4,3
1719113595801_3,29.000,5.021,1719113597477,4,3
