1719179575930_3,0.000,14.981,1719179575931,4,4
1719179575930_3,4.000,14.989,1719179576031,4,4
1719179575930_3,5.004,12.000,1719179576133,4,4
1719179575930_3,7.000,10.075,1719179576233,4,4
1719179575930_3,10.094,9.000,1719179576334,4,4
1719179575930_3,10.129,5.000,1719179576434,4,4
1719179575930_3,14.000,5.047,1719179576535,4,4
1719179575930_3,18.000,4.996,1719179576636,4,4
1719179575930_3,22.000,5.133,1719179576737,4,4
1719179575930_3,26.000,4.996,1719179576838,4,4
1719179575930_3,30.000,5.041,1719179576939,4,4
