1719179460788_4,0.000,10.061,1719179460789,5,2
1719179460788_4,2.000,10.119,1719179460889,5,2
1719179460788_4,4.000,10.051,1719179460992,5,2
1719179460788_4,5.067,9.000,1719179461092,5,2
1719179460788_4,5.058,7.000,1719179461193,5,2
1719179460788_4,5.120,5.000,1719179461294,5,2
1719179460788_4,7.000,5.009,1719179461395,5,2
1719179460788_4,9.000,4.922,1719179461495,5,2
1719179460788_4,10.042,4.000,1719179461596,5,2
1719179460788_4,9.991,2.000,1719179462154,5,2
1719179460788_4,10.137,0.000,1719179462255,5,2
1719179460788_4,12.000,0.074,1719179462585,5,2
1719179460788_4,14.000,0.104,1719179462686,5,2
1719179460788_4,16.000,0.044,1719179462788,5,2
1719179460788_4,18.000,0.057,1719179462888,5,2
1719179460788_4,20.000,0.067,1719179462990,5,2
1719179460788_4,22.000,0.129,1719179463091,5,2
1719179460788_4,24.000,0.093,1719179463193,5,2
1719179460788_4,26.000,0.069,1719179463294,5,2
1719179460788_4,28.000,0.061,1719179463395,5,2
1719179460788_4,30.000,0.052,1719179463709,5,2
