1719179520849_3,0.000,15.084,1719179520850,4,2
1719179520849_3,2.000,15.029,1719179520951,4,2
1719179520849_3,4.000,14.907,1719179521052,4,2
1719179520849_3,5.096,14.000,1719179521153,4,2
1719179520849_3,4.961,12.000,1719179521255,4,2
1719179520849_3,5.136,10.000,1719179521356,4,2
1719179520849_3,7.000,9.924,1719179521456,4,2
1719179520849_3,9.000,10.045,1719179521557,4,2
1719179520849_3,10.013,9.000,1719179521658,4,2
1719179520849_3,9.904,7.000,1719179521974,4,2
1719179520849_3,9.908,5.000,1719179521974,4,2
1719179520849_3,12.000,5.068,1719179522076,4,2
1719179520849_3,14.000,4.956,1719179522176,4,2
1719179520849_3,16.000,5.039,1719179522279,4,2
1719179520849_3,18.000,5.054,1719179522380,4,2
1719179520849_3,20.000,5.007,1719179522481,4,2
1719179520849_3,22.000,5.023,1719179522581,4,2
1719179520849_3,24.000,4.901,1719179522682,4,2
1719179520849_3,26.000,5.070,1719179522782,4,2
1719179520849_3,28.000,4.919,1719179522884,4,2
1719179520849_3,30.000,4.995,1719179522984,4,2
