1719179470790_4,0.000,9.919,1719179470791,5,1
1719179470790_4,1.000,9.949,1719179470892,5,1
1719179470790_4,2.000,10.108,1719179470992,5,1
1719179470790_4,3.000,9.975,1719179471093,5,1
1719179470790_4,4.000,10.023,1719179471194,5,1
1719179470790_4,5.000,10.141,1719179471295,5,1
1719179470790_4,5.113,9.000,1719179471397,5,1
1719179470790_4,5.016,8.000,1719179471497,5,1
1719179470790_4,4.922,7.000,1719179471599,5,1
1719179470790_4,5.020,6.000,1719179471700,5,1
1719179470790_4,4.949,5.000,1719179471801,5,1
1719179470790_4,6.000,5.094,1719179471903,5,1
1719179470790_4,7.000,4.933,1719179472003,5,1
1719179470790_4,8.000,5.080,1719179472104,5,1
1719179470790_4,9.000,5.100,1719179472206,5,1
1719179470790_4,10.000,5.060,1719179472307,5,1
1719179470790_4,10.132,4.000,1719179472408,5,1
1719179470790_4,10.108,3.000,1719179472510,5,1
1719179470790_4,9.988,2.000,1719179472611,5,1
1719179470790_4,10.136,1.000,1719179472711,5,1
1719179470790_4,10.086,0.000,1719179472813,5,1
1719179470790_4,11.000,0.029,1719179473133,5,1
1719179470790_4,12.000,0.090,1719179473234,5,1
1719179470790_4,13.000,0.020,1719179473335,5,1
1719179470790_4,14.000,0.099,1719179473435,5,1
1719179470790_4,15.000,0.052,1719179473536,5,1
1719179470790_4,16.000,0.020,1719179473635,5,1
1719179470790_4,17.000,0.095,1719179473736,5,1
1719179470790_4,18.000,0.062,1719179473838,5,1
1719179470790_4,19.000,0.079,1719179473939,5,1
1719179470790_4,20.000,0.007,1719179474040,5,1
1719179470790_4,21.000,0.012,1719179474142,5,1
1719179470790_4,22.000,0.034,1719179474242,5,1
1719179470790_4,23.000,0.007,1719179474344,5,1
1719179470790_4,24.000,0.150,1719179474444,5,1
1719179470790_4,25.000,0.022,1719179474546,5,1
1719179470790_4,26.000,0.015,1719179474647,5,1
1719179470790_4,27.000,0.147,1719179474749,5,1
1719179470790_4,28.000,0.092,1719179474849,5,1
1719179470790_4,29.000,0.040,1719179474951,5,1
1719179470790_4,30.000,0.076,1719179475052,5,1
