1719179535855_3,0.000,14.984,1719179535856,4,1
1719179535855_3,1.000,15.033,1719179535957,4,1
1719179535855_3,2.000,15.012,1719179536058,4,1
1719179535855_3,3.000,15.140,1719179536159,4,1
1719179535855_3,4.000,15.001,1719179536260,4,1
1719179535855_3,5.000,15.102,1719179536361,4,1
1719179535855_3,5.073,14.000,1719179536462,4,1
1719179535855_3,4.923,13.000,1719179536563,4,1
1719179535855_3,5.005,12.000,1719179536665,4,1
1719179535855_3,4.964,11.000,1719179537013,4,1
1719179535855_3,4.928,10.000,1719179537013,4,1
1719179535855_3,6.000,10.050,1719179537115,4,1
1719179535855_3,7.000,10.007,1719179537215,4,1
1719179535855_3,8.000,9.962,1719179537317,4,1
1719179535855_3,9.000,10.034,1719179537419,4,1
1719179535855_3,10.000,9.904,1719179537518,4,1
1719179535855_3,10.135,9.000,1719179537619,4,1
1719179535855_3,10.036,8.000,1719179537719,4,1
1719179535855_3,10.140,7.000,1719179537820,4,1
1719179535855_3,10.141,6.000,1719179537921,4,1
1719179535855_3,10.140,5.000,1719179538022,4,1
1719179535855_3,11.000,5.015,1719179538368,4,1
1719179535855_3,12.000,4.917,1719179538470,4,1
1719179535855_3,13.000,5.080,1719179538571,4,1
1719179535855_3,14.000,4.951,1719179538672,4,1
1719179535855_3,15.000,4.941,1719179538773,4,1
1719179535855_3,16.000,4.970,1719179538874,4,1
1719179535855_3,17.000,5.003,1719179538974,4,1
1719179535855_3,18.000,4.906,1719179539075,4,1
1719179535855_3,19.000,4.927,1719179539176,4,1
1719179535855_3,20.000,5.124,1719179539277,4,1
1719179535855_3,21.000,4.982,1719179539378,4,1
1719179535855_3,22.000,5.074,1719179539479,4,1
1719179535855_3,23.000,5.069,1719179539580,4,1
1719179535855_3,24.000,4.945,1719179539681,4,1
1719179535855_3,25.000,4.972,1719179539782,4,1
1719179535855_3,26.000,5.005,1719179539884,4,1
1719179535855_3,27.000,4.917,1719179539984,4,1
1719179535855_3,28.000,5.080,1719179540086,4,1
1719179535855_3,29.000,5.071,1719179540188,4,1
1719179535855_3,30.000,4.996,1719179540289,4,1
