1719179560789_2,0.000,20.009,1719179560789,3,1
1719179560789_2,1.000,20.012,1719179560891,3,1
1719179560789_2,2.000,20.126,1719179560992,3,1
1719179560789_2,3.000,20.030,1719179561094,3,1
1719179560789_2,4.000,20.061,1719179561195,3,1
1719179560789_2,5.000,19.928,1719179561296,3,1
1719179560789_2,5.081,19.000,1719179561397,3,1
1719179560789_2,4.910,18.000,1719179561498,3,1
1719179560789_2,5.039,17.000,1719179561600,3,1
1719179560789_2,5.024,16.000,1719179561943,3,1
1719179560789_2,5.119,15.000,1719179562166,3,1
1719179560789_2,6.000,15.010,1719179562267,3,1
1719179560789_2,7.000,15.061,1719179562369,3,1
1719179560789_2,8.000,14.932,1719179562469,3,1
1719179560789_2,9.000,14.942,1719179562570,3,1
1719179560789_2,10.000,15.101,1719179562671,3,1
1719179560789_2,9.907,14.000,1719179562772,3,1
1719179560789_2,9.992,13.000,1719179562873,3,1
1719179560789_2,9.939,12.000,1719179562975,3,1
1719179560789_2,9.909,11.000,1719179563075,3,1
1719179560789_2,9.926,10.000,1719179563176,3,1
1719179560789_2,11.000,9.982,1719179563533,3,1
1719179560789_2,12.000,10.118,1719179563533,3,1
1719179560789_2,13.000,9.952,1719179563633,3,1
1719179560789_2,14.000,10.129,1719179563736,3,1
1719179560789_2,15.000,9.959,1719179563835,3,1
1719179560789_2,16.000,10.029,1719179563936,3,1
1719179560789_2,17.000,9.998,1719179564037,3,1
1719179560789_2,18.000,9.915,1719179564137,3,1
1719179560789_2,19.000,10.042,1719179564238,3,1
1719179560789_2,20.000,10.147,1719179564339,3,1
1719179560789_2,21.000,10.051,1719179564440,3,1
1719179560789_2,22.000,10.114,1719179564542,3,1
1719179560789_2,23.000,10.080,1719179564643,3,1
1719179560789_2,24.000,10.053,1719179564743,3,1
1719179560789_2,25.000,10.106,1719179564845,3,1
1719179560789_2,26.000,9.961,1719179564945,3,1
1719179560789_2,27.000,10.005,1719179565046,3,1
1719179560789_2,28.000,10.086,1719179565147,3,1
1719179560789_2,29.000,10.145,1719179565248,3,1
1719179560789_2,30.000,10.091,1719179565349,3,1
