1719179585931_3,0.000,15.007,1719179585931,4,4
1719179585931_3,4.000,14.921,1719179586033,4,4
1719179585931_3,5.072,12.000,1719179586134,4,4
1719179585931_3,7.000,10.104,1719179586234,4,4
1719179585931_3,9.978,9.000,1719179586335,4,4
1719179585931_3,10.144,5.000,1719179586436,4,4
1719179585931_3,14.000,4.948,1719179586537,4,4
1719179585931_3,18.000,5.038,1719179586639,4,4
1719179585931_3,22.000,4.946,1719179586738,4,4
1719179585931_3,26.000,5.129,1719179586840,4,4
1719179585931_3,30.000,4.985,1719179586941,4,4
