1719179530852_3,0.000,15.029,1719179530854,4,3
1719179530852_3,3.000,15.086,1719179530955,4,3
1719179530852_3,5.065,14.000,1719179531057,4,3
1719179530852_3,5.119,11.000,1719179531157,4,3
1719179530852_3,7.000,10.007,1719179531260,4,3
1719179530852_3,10.000,10.120,1719179531361,4,3
1719179530852_3,9.974,7.000,1719179531461,4,3
1719179530852_3,11.000,4.933,1719179531563,4,3
1719179530852_3,14.000,4.968,1719179531663,4,3
1719179530852_3,17.000,5.050,1719179531984,4,3
1719179530852_3,20.000,5.033,1719179531984,4,3
1719179530852_3,23.000,5.129,1719179532086,4,3
1719179530852_3,26.000,4.909,1719179532189,4,3
1719179530852_3,29.000,4.904,1719179532289,4,3
