1719179580931_4,0.000,9.947,1719179580931,5,3
1719179580931_4,3.000,9.931,1719179581033,5,3
1719179580931_4,4.943,9.000,1719179581133,5,3
1719179580931_4,4.955,6.000,1719179581234,5,3
1719179580931_4,7.000,4.962,1719179581336,5,3
1719179580931_4,10.000,4.973,1719179581436,5,3
1719179580931_4,9.987,2.000,1719179581537,5,3
1719179580931_4,11.000,0.057,1719179581639,5,3
1719179580931_4,14.000,0.057,1719179581741,5,3
1719179580931_4,17.000,0.025,1719179581841,5,3
1719179580931_4,20.000,0.061,1719179581942,5,3
1719179580931_4,23.000,0.097,1719179582043,5,3
1719179580931_4,26.000,0.146,1719179582144,5,3
1719179580931_4,29.000,0.017,1719179582245,5,3
