92,7.5,28.5,1719091377197
92,7.5,28.5,1719091377466
92,7.5,28.5,1719091377567
92,7.5,28.5,1719091377669
92,7.5,28.5,1719091377770
92,7.5,28.5,1719091377870
92,7.5,28.5,1719091377972
92,7.5,28.5,1719091378073
92,7.5,28.5,1719091378175
92,7.5,28.5,1719091378277
92,7.5,28.5,1719091378377
92,7.5,28.5,1719091378479
92,7.5,28.5,1719091378580
92,7.5,28.5,1719091378681
92,7.5,28.5,1719091378782
92,7.5,28.5,1719091378883
92,7.5,28.5,1719091378984
92,7.5,28.5,1719091379085
92,7.5,28.5,1719091379186
92,7.5,28.5,1719091379286
92,7.5,28.5,1719091379387
92,7.5,28.5,1719091379488
92,7.5,28.5,1719091379590
92,7.5,28.5,1719091379691
92,7.5,28.5,1719091379792
92,7.5,28.5,1719091379894
92,7.5,28.5,1719091379995
92,7.5,28.5,1719091380096
92,7.5,28.5,1719091380197
92,7.5,28.5,1719091380298
92,7.5,28.5,1719091380399
92,7.5,28.5,1719091380500
92,7.5,28.5,1719091380600
92,7.5,28.5,1719091380700
92,7.5,28.5,1719091380802
92,7.5,28.5,1719091380903
92,7.5,28.5,1719091381004
92,7.5,28.5,1719091381104
92,7.5,28.5,1719091381205
92,7.5,28.5,1719091381306
92,7.5,28.5,1719091381406
92,7.5,28.5,1719091381507
92,7.5,28.5,1719091381609
92,7.5,28.5,1719091381709
92,7.5,28.5,1719091381811
92,7.5,28.5,1719091381912
92,7.5,28.5,1719091382012
92,7.5,28.5,1719091382112
92,7.5,28.5,1719091382213
92,7.5,28.5,1719091382314
92,7.5,28.5,1719091382416
92,7.5,28.5,1719091382515
92,7.5,28.5,1719091382616
92,7.5,28.5,1719091382717
92,7.5,28.5,1719091382818
92,7.5,28.5,1719091382919
92,7.5,28.5,1719091383020
92,7.5,28.5,1719091383121
92,7.5,28.5,1719091383223
92,7.5,28.5,1719091383324
92,7.5,28.5,1719091383424
92,7.5,28.5,1719091383524
92,7.5,28.5,1719091383626
92,7.5,28.5,1719091383727
92,7.5,28.5,1719091383828
92,7.5,28.5,1719091383929
92,7.5,28.5,1719091384030
92,7.5,28.5,1719091384130
92,7.5,28.5,1719091384230
92,7.5,28.5,1719091384330
92,7.5,28.5,1719091384431
92,7.5,28.5,1719091384532
92,7.5,28.5,1719091384634
92,7.5,28.5,1719091384736
