91,22.5,1.5,1719091377197
91,22.5,1.5,1719091377466
91,22.5,1.5,1719091377567
91,22.5,1.5,1719091377669
91,22.5,1.5,1719091377770
91,22.5,1.5,1719091377870
91,22.5,1.5,1719091377972
91,22.5,1.5,1719091378073
91,22.5,1.5,1719091378175
91,22.5,1.5,1719091378277
91,22.5,1.5,1719091378377
91,22.5,1.5,1719091378479
91,22.5,1.5,1719091378580
91,22.5,1.5,1719091378681
91,22.5,1.5,1719091378782
91,22.5,1.5,1719091378883
91,22.5,1.5,1719091378984
91,22.5,1.5,1719091379085
91,22.5,1.5,1719091379186
91,22.5,1.5,1719091379286
91,22.5,1.5,1719091379387
91,22.5,1.5,1719091379488
91,22.5,1.5,1719091379590
91,22.5,1.5,1719091379691
91,22.5,1.5,1719091379792
91,22.5,1.5,1719091379894
91,22.5,1.5,1719091379995
91,22.5,1.5,1719091380096
91,22.5,1.5,1719091380197
91,22.5,1.5,1719091380298
91,22.5,1.5,1719091380399
91,22.5,1.5,1719091380500
91,22.5,1.5,1719091380600
91,22.5,1.5,1719091380700
91,22.5,1.5,1719091380802
91,22.5,1.5,1719091380903
91,22.5,1.5,1719091381004
91,22.5,1.5,1719091381104
91,22.5,1.5,1719091381205
91,22.5,1.5,1719091381306
91,22.5,1.5,1719091381406
91,22.5,1.5,1719091381507
91,22.5,1.5,1719091381609
91,22.5,1.5,1719091381709
91,22.5,1.5,1719091381811
91,22.5,1.5,1719091381912
91,22.5,1.5,1719091382012
91,22.5,1.5,1719091382112
91,22.5,1.5,1719091382213
91,22.5,1.5,1719091382314
91,22.5,1.5,1719091382416
91,22.5,1.5,1719091382515
91,22.5,1.5,1719091382616
91,22.5,1.5,1719091382717
91,22.5,1.5,1719091382818
91,22.5,1.5,1719091382919
91,22.5,1.5,1719091383020
91,22.5,1.5,1719091383121
91,22.5,1.5,1719091383223
91,22.5,1.5,1719091383324
91,22.5,1.5,1719091383424
91,22.5,1.5,1719091383524
91,22.5,1.5,1719091383625
91,22.5,1.5,1719091383727
91,22.5,1.5,1719091383828
91,22.5,1.5,1719091383929
91,22.5,1.5,1719091384030
91,22.5,1.5,1719091384130
91,22.5,1.5,1719091384230
91,22.5,1.5,1719091384330
91,22.5,1.5,1719091384431
91,22.5,1.5,1719091384532
91,22.5,1.5,1719091384634
91,22.5,1.5,1719091384736
